Counterbalance,PPT,AgeGroup,Age.Years,Stem,VerbSet,Island,WellFormed,MR.Reg.AH,MR.Irreg.AH,Anal.Reg.AH,Anal.Irreg.AH,IrregvsReg,RegvsIrreg,RegvsAll,IrregvsAll,NoChange,ThirdSingPres,PastProg,NoChangeIncIrregularNoChange,Other,All
AB,4,3_4,3.58,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,5,3_4,3.58,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,1,0,0,1,0,All
BA,7,3_4,3.5,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,1,0,0,1,0,All
BA,8,3_4,3.67,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
AB,9,3_4,4,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,10,3_4,3.5,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,0,1,0,0,All
BA,11,3_4,3.42,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,13,3_4,3.42,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,1,0,0,1,0,All
AB,17,3_4,3.42,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,1,0,0,1,0,All
BA,18,3_4,3.5,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,1,0,0,1,0,All
AB,21,5_6,5.5,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,22,5_6,5.92,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,24,5_6,5.33,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
AB,25,5_6,5.67,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,26,5_6,5.33,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
AB,31,5_6,5.75,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
AB,33,5_6,6.25,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
AB,36,5_6,5.83,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,1,0,0,1,0,All
AB,37,5_6,5.75,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
BA,44,6_7,7.08,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,1,0,0,0,All
AB,57,6_7,7,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,0,1,0,0,All
AB,2,3_4,3.83,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,6,3_4,3.83,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,14,3_4,3.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,23,5_6,5.25,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,26,5_6,5.33,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,27,5_6,6.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,29,5_6,5.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,30,5_6,6,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,35,5_6,5.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,38,5_6,5.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,40,6_7,7.33,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,41,6_7,7,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,42,6_7,7.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,43,6_7,6.92,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,44,6_7,7.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,45,6_7,7.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,46,6_7,7.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,48,6_7,6.92,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,49,6_7,7.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,50,6_7,7,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,52,6_7,7.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,53,6_7,7.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,54,6_7,7.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,55,6_7,7.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,56,6_7,6.92,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,58,9_10,10.58,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,59,9_10,10.25,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,60,9_10,10.58,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,61,9_10,10.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,62,9_10,10.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,63,9_10,10.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,64,9_10,10.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,65,9_10,10.33,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,66,9_10,10.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,67,9_10,9.83,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,68,9_10,9.92,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,69,9_10,10.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,70,9_10,10.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,71,9_10,10.58,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,72,9_10,10,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
BA,73,9_10,10.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,74,9_10,10.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,0,1,1,0,0,0,0,0,0,All
AB,1,3_4,3.83,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,3,3_4,3.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,1,0,0,All
AB,4,3_4,3.58,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,5,3_4,3.58,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,7,3_4,3.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,1,0,0,1,0,All
BA,8,3_4,3.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,9,3_4,4,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,11,3_4,3.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,12,3_4,4.08,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,13,3_4,3.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,1,0,0,1,0,All
BA,16,3_4,3.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,1,0,0,1,0,All
BA,18,3_4,3.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,1,0,0,1,0,All
AB,21,5_6,5.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,22,5_6,5.92,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,24,5_6,5.33,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,25,5_6,5.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,28,5_6,5.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,31,5_6,5.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,32,5_6,5.67,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,33,5_6,6.25,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,34,5_6,5.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,36,5_6,5.83,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
AB,37,5_6,5.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,1,0,0,0,All
BA,47,6_7,7.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,1,0,0,All
AB,57,6_7,7,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,1,0,0,All
BA,10,3_4,3.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,12,3_4,4.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,21,5_6,5.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,23,5_6,5.25,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,30,5_6,6,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,40,6_7,7.33,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,44,6_7,7.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,45,6_7,7.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,46,6_7,7.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,47,6_7,7.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,48,6_7,6.92,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,49,6_7,7.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,51,6_7,7.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,53,6_7,7.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,55,6_7,7.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,59,9_10,10.25,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,61,9_10,10.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,62,9_10,10.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,63,9_10,10.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,65,9_10,10.33,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,66,9_10,10.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,67,9_10,9.83,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,68,9_10,9.92,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
BA,71,9_10,10.58,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,74,9_10,10.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,0,1,1,0,0,0,0,0,0,All
AB,70,9_10,10.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,1,0,0,1,0,0,0,0,0,All
AB,75,9_10,10.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,1,0,0,1,0,0,0,0,0,All
AB,2,3_4,3.83,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,3,3_4,3.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,1,0,0,All
AB,4,3_4,3.58,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,6,3_4,3.83,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
BA,7,3_4,3.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,9,3_4,4,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,11,3_4,3.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,18,3_4,3.5,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,22,5_6,5.92,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,24,5_6,5.33,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
AB,25,5_6,5.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
BA,26,5_6,5.33,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
BA,27,5_6,6.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
BA,28,5_6,5.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
AB,29,5_6,5.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
AB,31,5_6,5.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
AB,33,5_6,6.25,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,35,5_6,5.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,36,5_6,5.83,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,38,5_6,5.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,41,6_7,7,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
BA,43,6_7,6.92,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,50,6_7,7,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,52,6_7,7.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,54,6_7,7.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,57,6_7,7,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,1,0,0,All
AB,58,9_10,10.58,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,1,0,0,0,All
AB,60,9_10,10.58,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
BA,64,9_10,10.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,69,9_10,10.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
AB,72,9_10,10,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,1,0,0,All
BA,73,9_10,10.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,1,0,0,1,0,All
BA,5,3_4,3.58,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,6,3_4,3.83,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,8,3_4,3.67,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,14,3_4,3.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,21,5_6,5.5,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,23,5_6,5.25,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,25,5_6,5.67,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,26,5_6,5.33,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,27,5_6,6.08,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,29,5_6,5.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,30,5_6,6,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,35,5_6,5.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,37,5_6,5.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,38,5_6,5.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,40,6_7,7.33,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,41,6_7,7,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,42,6_7,7.08,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,43,6_7,6.92,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,44,6_7,7.08,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,45,6_7,7.5,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,46,6_7,7.08,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,47,6_7,7.42,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,48,6_7,6.92,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,49,6_7,7.67,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,50,6_7,7,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,51,6_7,7.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,52,6_7,7.67,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,53,6_7,7.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,54,6_7,7.42,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,55,6_7,7.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,56,6_7,6.92,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,58,9_10,10.58,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,59,9_10,10.25,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,60,9_10,10.58,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,61,9_10,10.42,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,62,9_10,10.5,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,63,9_10,10.5,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,65,9_10,10.33,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,67,9_10,9.83,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,68,9_10,9.92,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,69,9_10,10.75,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,71,9_10,10.58,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,73,9_10,10.42,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
AB,74,9_10,10.67,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,0,1,1,0,0,0,0,0,0,All
BA,3,3_4,3.67,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,NA,NA,0,0,0,0,1,0,0,All
AB,4,3_4,3.58,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,NA,NA,0,0,0,1,0,0,0,All
AB,9,3_4,4,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,NA,NA,0,0,0,1,0,0,0,All
BA,10,3_4,3.5,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,NA,NA,0,0,0,0,1,0,0,All
